id,display_name,country_code
A5101815945,Zhou Yu,US
A5109937799,Ankur P. Parikh,US
A5040824554,Xuezhi Wang,US
A5026789962,Sebastian Gehrmann,US
A5014855689,Manaal Faruqui,US
A5055033421,Bhuwan Dhingra,US
A5021055773,Dipanjan Das,US
A5003473641,Andrew Head,US
A5066433489,Raymond Fok,US
A5073233842,Sam Skjonsberg,US
A5085011940,Daniel S. Weld,US
A5019933387,Marti A. Hearst,US
A5004880532,Andy Zou,US
A5058254793,Mantas Mazeika,JM
A5067697394,Leonard Tang,US
A5010102166,Jane Yu,US
A5029052900,Yi‐Chia Wang,US
A5067621853,Alon Halevy,US
A5079213654,Dilrukshi Gamage,JP
A5042644425,Piyush Ghasiya,JP
A5107151226,Vamshi Bonagiri,IN
A5100329692,Chenguang Wang,US
A5100441094,Xiao Liu,CN
A5101718220,Zui Chen,CN
A5040266310,Haoyun Hong,
A5044791875,Jie Tang,CN
A5101495517,Yihe Liu,US
A5081132420,Anushk Mittal,US
A5044691513,Omar Shaikh,US
A5100777469,Hongxin Zhang,US
A5002023162,Michael A. Bernstein,US
A5101407672,Jeremy Yang,US
A5063223563,Paramveer S. Dhillon,US
A5058974994,Violet T. Ho,SG
A5010300673,Jonathan Wareham,ES
A5015268941,Jack Zheng,US
A5070576229,James C. Wetherbe,US
A5048198434,Jeff Orkin,US
A5113531029,Kai-yuh Hsiao,US
A5000536361,Nikolaos Mavridis,US
A5034054081,Prateek Saxena,US
A5042162324,Pongsin Poosankam,US
A5074477294,Mario Frank,US
A5008744701,Ben Dong,US
A5109879665,Min Gyung Kang,US
A5073376805,Heng Yin,US
A5078041729,Stephen McCamant,US
A5062878408,Maurits Kaptein,NL
A5004474203,Richard Baskerville,US
A5046464686,Kalle Lyytinen,US
A5061657299,V. Sambamurthy,US
A5071800484,Xu Wang,CN
A5062550465,Kenneth R. Koedinger,US
A5058697220,Mikko Siponen,FI
A5009161605,Yu‐Jin Kwon,CA
A5100659367,Jian Liu,US
A5100416234,Minjeong Kim,CA
A5073822030,Yongdae Kim,CA
A5110564361,Eric Wallace,US
A5113970167,Mitchell Stern,US
A5100334649,Liang Chen,
A5045729519,Adams Wei Yu,
A5061512999,Denny Zhou,
A5062509192,Samppa Suoniemi,FI
A5018492648,Harri Terho,FI
A5049578624,Alex R. Zablah,US
A5061151005,Rami Olkkonen,FI
A5101864441,Jialuo Chen,CN
A5100319491,Jingyi Wang,CN
A5025365220,Tinglan Peng,CN
A5060663223,Youcheng Sun,GB
A5111090174,Peng Cheng,CN
A5058611515,Shouling Ji,CN
A5078711649,Xingjun Ma,CN
A5101806291,Vivek Nair,US
A5090420876,Gonzalo Munilla Garrido,
A5001740205,James F. O’Brien,US
A5089592034,Eric Chu,
A5070829652,Jacob Andreas,
A5055948281,Stephen Ansolabehere,
A5004634811,Cecil Eng Huang Chua,US
A5013914739,Lan Cao,US
A5014378225,Karlene Cousins,US
A5079108949,Debin Gao,US
A5074117167,Michael K. Reiter,US
A5113488541,James Newsome,DE
A5103338892,Christophe M. Elie-Dit-Cosaque,FR
A5102917040,Rong Yan,IL
A5101604363,Yujie Wei,US
A5081899940,Jessica Mack,
A5064994633,Amit Poddar,
A5091684487,Jessica Whitney,
A5086093847,Sarah Tulin,US
A5108392816,Sorin Istrail,US
A5038210969,Joel Smith,US
A5091257250,Jan-Michael Becker,DE
A5008530453,Arun Rai,US
A5034066593,Adamantios Diamantopoulos,AT
A5027578613,Theo K. Dijkstra,NL
A5053438217,Maggie Chuoyan Dong,HK
A5077873111,Brett R. Gordon,US
A5057802135,Garrett Johnson,US
A5088698784,Ivan Sysoev,US
A5101920479,Dawoon Jung,CN
A5059543459,Byung Cho Kim,KR
A5020426332,Myungsub Park,KR
A5112824788,Matthew Asher,
A5077142904,Júlio C. S. Reis,BR
A5019655566,Philipe Melo,BR
A5084044470,Jussara M. Almeida,BR
A5085054435,Fabrí­cio Benevenuto,BR
A5051059475,Thomas Staubitz,DE
A5075214995,Patsorn Sangkloy,US
A5072755496,Wittawat Jitkrittum,US
A5016775802,James Hays,US
A5022683477,Minzhi Li,SG
A5075466372,Anthony Lin Zhang,SG
A5065590661,Camille Harris,US
A5103265539,Amber Gayle Johnson,US
A5102905792,Sadie Palmer,US
A5087929857,Hang Jiang,
A5015441797,Xiajie Zhang,
A5052593379,Xubo Cao,
A5026429870,Jad Kabbara,
A5018659302,L. L. Cummings,US
A5000866162,P. Christopher Earley,US
A5103948595,Atif Nazir,US
A5108843322,Saqib Raza,US
A5101456958,Dhruv Gupta,US
A5017383502,Chen‐Nee Chuah,US
A5110245986,Balachander Krishnamurthy,US
A5052920254,Steven Hanna,US
A5015700640,Rolf Rolles,US
A5047763914,Andrés Molina–Markham,US
A5113708992,Kevin Fu,US
A5046084978,David Eargle,US
A5013415306,Kirk Ouimet,US
A5047709989,Xuyi Shan,CN
A5100448879,Feng Li,CN
A5100445442,Dawei Wang,AU
A5100406789,Hui‐Ming Cheng,CN
A5061633582,Oliver Ferschke,US
A5046535830,Abhimanu Kumar,US
A5103128304,Jun‐Won Kang,KR
A5069137598,Dong‐Hyun Kang,KR
A5008036750,Indika Perera,LK
A5060391140,Shantha Fernando,LK
A5075936732,Xiao Liu,CN
A5063123119,Angelo Romano,NL
A5056557463,Francesca Giardini,NL
A5086113588,Simon Columbus,DK
A5077599346,Erik W. de Kwaadsteniet,NL
A5091314544,Dorottya Kisfalusi,HU
A5005962026,Zegni Triki,CH
A5069451287,Chris Snijders,NL
A5089498148,Kristin Hagel,DE
A5039946407,Jiaao Chen,US
A5051484319,Vipul Raheja,US
A5027859418,Dhruv Kumar,US
A5066804511,Ryan Koo,US
A5081584731,Dongsheng Guan,US
A5080320634,Peter Gray,US
A5004567412,Juming Tang,US
A5078641288,B. Shafer,US
A5087459011,Kinue Ito,US
A5076514379,Frank Younce,US
A5101364455,Teng Yang,US
A5036726400,Richard Klein,
A5083132577,Hun-Gu Sagong,KR
A5100322269,Sang‐Hyun Park,KR
A5044229450,Young Jin Choi,KR
A5060992488,Sangryeol Ryu,KR
A5031112115,Adam Barth,US
A5078824132,Benjamin I. P. Rubinstein,US
A5008661612,Mukund Sundararajan,US
A5030261391,Peter L. Bartlett,US
A5102725147,Petros Maniatis,US
A5064923144,Devdatta Akhawe,US
A5071167836,Kevin Fall,US
A5022752740,Varun Gangal,US
A5041080886,Ang Lu,US
A5100370684,Zheng Chen,US
A5101419769,Lun Wang,US
A5061707651,Joseph P. Near,US
A5084340455,Neel Somani,US
A5024596435,Peng Gao,US
A5064576859,Andrew Low,US
A5109697699,David Dao,CH
A5079289889,Alexa M. Harris,US
A5025165574,Leslie A. DeChurch,US
A5101888873,Yuwei Wu,CN
A5078672329,Xuezhe Ma,CN
A5080665667,Austin P. Wright,US
A5020702008,Haekyu Park,US
A5041694845,Will Epperson,US
A5019731112,Muhammed Ahmed,US
A5081136701,Stephane Pinel,US
A5020153026,Duen Horng Chau,US
A5029291566,Peter M. Aronow,
A5082513276,Cyrus Samii,
A5014802852,Stephanie Zonszein,
A5049444528,Hannu Makkonen,FI
A5002282690,Veda C. Storey,US
A5019272049,Kathy A. Stewart,US
A5008267833,Peter Gorniak,
A5011053835,Michael Levit,US
A5013597687,Peter Weill,US
A5051378222,Kathy Stewart Schwaig,US
A5003657358,John Bethencourt,US
A5110231916,Seymour E. Goodman,
A5059273574,Stefanie Tellex,US
A5084777793,Mis Editor-in-Chief,
A5069905139,Arman Boehm,US
A5022904068,Dongqu Chen,US
A5087567997,Cynthia Kuo,FI
A5074416126,Tihomir Lolic,US
A5033928805,Ivan Martinović,GB
A5004439426,Moira Burke,US
A5037655437,George Philipp,
A5109861718,Jaime Carbonell,
A5109311167,Eui Chul Richard Shin,
A5045719436,Illia Polosukhin,US
A5033495203,Sean J. Taylor,US
A5048347163,Matthew Paras,US
A5040025772,Marlon Twyman,US
A5100353334,Chang Liu,US
A5069011659,Mingcheng Chen,US
A5108332188,Kunal Chawla,US
A5067702238,Matan Halevy,US
A5038825611,Ayanna Howard,US
A5030471602,Raj Sanjay Shah,US
A5112487958,Faye Holt,US
A5110669819,Aastha Agarwal,US
A5001729445,Yi-Chia Wang,US
A5050293390,So-Eun Park,CA
A5049008235,Marie Louise Juul Søndergaard,NO
A5090105917,Gopinaath Kannabiran,DK
A5035143698,Simran Chopra,GB
A5033944244,Nadia Campo Woytuk,SE
A5015009082,Ebtisam Alabdulqader,SA
A5042751072,Heather McKinnon,AU
A5050974623,Heike Winschiers‐Theophilus,NA
A5027521165,Shaowen Bardzell,US
A5063325475,Natalie M. Gallagher,US
A5077079991,Friedolin Merhout,DK
A5031284201,Nicolò Cavalli,GB
A5079235911,Rajive Mathew Jose,GB
A5046906377,Ramesh Vidyadharan,GB
A5109103741,Matt Erdmann,GB
A5081497118,Rony Kubat,US
A5085552588,Helen Zhou,US
A5022873790,Dennis F. Galletta,
A5011200846,Niels Bjørn‐Andersen,
A5062196000,Dorothy E. Leidner,
A5111407609,M. Lynne Markus,
A5101196513,Ephraim R. McLean,
A5034389677,Risham Sidhu,US
A5035590326,Ning Su,CA
A5036189966,Hyun-Sun Ryu,KR
A5037934112,James H. Gray,US
A5111370337,Susan B. Fine,US
A5008308402,Sneha Priscilla Makini,US
A5036004533,Yanzhe Zhang,US
A5100350631,Le Zhang,CN
A5075714274,Stephen R. Pye,GB
A5047692275,Mark Lunt,GB
A5003788628,Terence W O’Neill,GB
A5038261855,Chris Todd,GB
A5016562405,Heiner Raspe,DE
A5060210420,J. Reeve,GB
A5018096937,Alan J. Silman,GB
A5076912169,Huoy Min Khoo,
A5016455110,Savitha Kadiyala,
A5087764197,David Kuechler,
A5008496192,Paul A. Pavlou,US
A5006565311,Izak Benbasat,CA
A5006737705,Harrison McKnight,US
A5084474554,Katherine Stewart,US
A5109276070,Sandra M. McCurdy,US
A5021990013,Masami T. Takeuchi,IT
A5077626199,Zena Edwards,US
A5071006460,Miriam Edlefsen,US
A5019316892,V. Elaine Mayes,US
A5109923923,Virginia N. Hillers,US
A5041554519,Lars Mathiassen,US
A5081511841,Michael Fleischman,US
A5101434141,Haifeng Xu,CA
A5101870054,Bin Gao,CN
A5101884287,Tie‐Yan Liu,CN
A5073348089,Jae‐Won Ha,KR
A5060534526,Hilary Hodgdon,US
A5068959525,Michael K. Suvak,
A5078357516,Dmitry Zinoviev,
A5056716039,Rachel E. Liebman,
A5036043139,Ernestine C. Briggs,
A5112492744,Joseph Spinazzola,
A5070314636,Rong Du,CN
A5101880773,Liu Li-li,CN
A5079037893,Michael B. Knight,US
A5031555117,Konark Yadav,IN
A5083443354,Aashish Lamba,IN
A5102310484,Ansh Gupta,IN
A5102844884,Purnendu Karmakar,IN
A5082214145,Sandeep Saini,IN
A5055909908,Marianne Hooijsma,NL
A5026623706,Gijs Huitsing,NL
A5040385638,Jan Kornelis Dijkstra,NL
A5055990297,Andreas Flache,NL
A5032041950,René Veenstra,NL
A5010472844,Edward B. Smith,US
A5026227210,Tianlu Wang,
A5002296599,Rohit Sridhar,
A5024842018,Xuezhi Wang,
A5018152054,Hang Jiang,
A5081953757,Yining Hua,
A5101587247,Jessica Anderson,US
A5016585658,Jacob Beel,US
A5101664552,Tong Xiang,US
A5038687147,Renée A. Beauclair,
A5014887356,Hao Wang,US
A5114236947,Msd Fernando,
A5102948988,Waleed Ammar,US
A5007851620,Bhavana Dalvi,US
A5053129557,Madeleine van Zuylen,US
A5001835135,Sebastian Kohlmeier,US
A5007903277,Roy Schwartz,US
A5061689237,Béla Janky,HU
A5015566794,Károly Takács,HU
A5100654854,Bing He,
A5018699262,Russell Littlefield,US
A5003038158,Kenneth A. Kozar,US
A5075496480,Kai R. Larsen,GB
A5051893584,Vy Duong,
A5023546994,Chad Anderson,US
A5100626780,Honggang Zhang,
A5032535612,Gabriel Maganis,US
A5100353550,Hao Chen,US
A5015761687,Duccio Piovani,GB
A5110938922,Vassilis Zachariadis,GB
A5003307854,Michael Batty,GB
A5039951970,Iris Chin,US
A5066047489,Matthew S. Goodwin,CA
A5015169173,Letitia R. Naigles,US
A5078818181,Kuang‐Hsu Wu,AU
A5110380437,Xue Leng,AU
A5043306376,I. Gentle,AU
A5085241514,Faye S. McIntyre,US
A5088363723,Neha Kumar,US
A5053796170,Vikram Kamath Cannanure,US
A5002664218,Annu Prabhakar,US
A5065221447,Christian Sturm,DE
A5003700537,Cuauhtémoc Rivera Loaiza,MX
A5023726537,Dina Sabie,CA
A5077761425,Md. Moinuddin Bhuiyan,BD
A5015248532,Mario Alberto Moreno Rocha,GB
A5073644080,Thomas Kollar,
A5007086252,George Shaw,US
A5004980809,Nicholas Roy,
A5047234300,Darryl Romanow,US
A5090028917,Sunyoung Cho,US
A5074819077,Michael Frank,
A5088365278,Bill Washabaugh,US
A5067772162,Leif Skiftenes Flak,NO
A5039190712,Hans Solli‐Sæther,NO
A5045081757,Zeng-Hua Xia,CN
A5100350165,Qi Li,CN
A5091090025,Yong Cui,CN
A5047480720,Hossein Esfandiari,US
A5013467728,Elchanan Mossel,US
A5065822895,Xinlei Pan,US
A5090949258,Weiyao Wang,US
A5101606482,Xiaoshuai Zhang,CN
A5030837133,Jinfeng Yi,
A5002826165,Eun-Rae Cho,KR
A5070807115,Sang‐Soon Kim,KR
A5100413576,Ang Li,US
A5010637153,Rosta Farzan,US
A5044671587,Jingfeng Yang,US
A5068060952,Zhaoran Ma,US
A5089396175,Tal Yarkoni,US
A5066286194,James Heathers,US
A5061933855,Margaret C. Levenstein,US
A5020901777,Paul E. Smaldino,US
A5077143179,Julia Lane,US
A5066505604,Diane Lending,US
A5062264562,Ricardo M. Checchi,
A5015372644,J. J. Po-An Hsieh,
A5103134481,Varun Grover,US
A5021395390,Pamela S. Galluch,US
A5048651639,Hilke Reckman,
A5074888081,HyunJae Lee,KR
A5028646513,Eunjin Jeong,KR
A5060647370,Jinmyeong Kim,KR
A5029793438,Soonhoi Ha,KR
A5001462066,Anneli Hershman,US
A5069020946,Claire Traweek,US
A5112977814,Chu‐Cheng Lin,US
A5041476585,Patrick Pantel,GB
A5070541195,Thejan Rajapakshe,LK
A5079553919,Haritha Thilakarathne,LK
A5053818279,Sophie Chou,US
A5101950856,Sahil Patel,
A5082782764,Christine Zhu,
A5109530780,J. Navarro,
A5100374502,Bo Li,
A5003028670,Gayle Beyah,
A5101929473,Peng Xu,
A5082315288,Han Min Woo,
A5113592301,Kannan Mohan,
A5060116992,Daxin Jiang,CN
A5062247330,Jian Pei,CA
A5055903716,Zhen Liao,CN
A5101468872,Xiaohui Sun,CN
A5015094039,Ho‐Jin Choi,KR
A5003327935,Sweta Sneha,US
A5019838475,David Kohlbrenner,US
A5072251298,Shweta Shinde,US
A5075689567,Dayeol Lee,US
A5035134864,Krste Asanović,US
A5110195856,Carol V. Brown,
A5006120288,Robert M. Davison,HK
A5110224452,Malcolm C. Munro,CA
A5078047751,Doug Wightman,CA
A5027778878,Claire Carlson,US
A5064752759,Attapol Thamrongrattanarit,US
A5021669622,Marcello Bastéa-Forte,US
A5091384390,Tynan Smith,
A5081689630,Lea Kissner,US
A5035574749,Alina Oprea,US
A5031932067,Ke Yang,US
A5044103445,Joshua Juster,
A5111372037,Susan Goodman,
A5079497548,Shobha Venkataraman,US
A5024803432,Avrim Blum,US
A5028478821,Subhabrata Sen,US
A5049422372,Oliver Spatscheck,US
A5058461921,Cynthia Mathis Beath,US
A5036983906,Jie Wu,CH
A5058815871,Matthew Salganik,US
A5009831760,Edward A. Lee,US
A5059798672,David G. Messerschmitt,US
A5066696247,Gueorgi Kossinets,US
A5046445911,Serina Chang,US
A5067807487,Emma Pierson,US
A5079904764,Pang Wei Koh,US
A5077342340,Jaline Gerardin,US
A5086881733,Beth Redbird,US
A5043962579,David B. Grusky,US
A5072149108,Scott Counts,US
A5026829784,Sam Corbett‐Davies,US
A5017768355,Avi Feller,US
A5034217753,Aziz Z. Huq,US
A5110467021,Shaomei Wu,US
A5008043508,G.C. Sih,GB
A5111638399,Susan Dumais,US
A5020340631,Mary Czerwinski,US
A5063775596,Susan Wilhite,US
A5106235930,David M. Pennock,US
A5031715686,Samuel J. Gershman,US
A5048847549,Yury Kryvasheyeu,AU
A5111604521,J Iribarren,ES
A5113872176,John S. Breese,US
A5086011020,Max Henrion,US
A5112224258,Aaron Hoff,US
A5050672320,Harsha Nori,
A5034871000,Nicholas King,
A5072140177,Scott Mayer McKinney,
A5055093488,Dean Carignan,
A5037084026,Saeideh Bakhshi,US
A5001270504,David A. Shamma,US
A5065863233,Umashanthi Pavalanathan,US
A5045216067,Anirudh Srinivasan,US
A5037168621,Adam Glynn,US
A5052918302,Gagan Bansal,US
A5028114802,Ece Kamar,GB
A5063574664,Walter S. Lasecki,US
A5038766869,Giovanna Miritello,ES
A5017742384,Rubén Lara,ES
A5089313267,Ethan Fast,US
A5001125856,Panagiotis Metaxas,US
A5026626448,Eni Mustafaraj,US
A5024435233,Daniel Gayo-Avello,ES
A5100775952,He He,
A5033081182,José J. Ramasco,ES
A5077591903,Josep M. Pujol,ES
A5025967818,Victor M. Eguı́luz,ES
A5062498796,Tanushree Mitra,US
A5046479021,Stevie Chancellor,US
A5052634198,Jessica Pater,US
A5083575573,Trustin Clear,US
A5102874756,Jeannette Sutton,US
A5053945884,Emma S. Spiro,US
A5055283196,Britta Johnson,US
A5080359474,Sean M. Fitzhugh,US
A5006899249,Ben Gibson,US
A5039651585,Carter T. Butts,US
A5004979407,Sucheta Ghoshal,US
A5059587110,Harald Schoen,DE
A5071422618,Markus Strohmaier,AT
A5045132686,Venkata Rama Kiran Garimella,QA
A5033656008,Ingmar Weber,QA
A5061189564,Bogdan State,US
A5086753691,Nicholas P. Tatonetti,US
A5041175834,Nigam H. Shah,US
A5084043782,Russ B. Altman,US
A5015326615,Tyler H. McCormick,US
A5073996787,Hedwig Lee,US
A5051757791,Nina Cesare,US
A5060606663,Ali Shojaie,US
A5010879920,Mattia Samory,US
A5025436534,Hunter Charvat,US
A5081135036,Irene Y. Chen,US
A5001870814,Sherri Rose,US
A5035149567,Shalmali Joshi,CA
A5088670724,Kadija Ferryman,US
A5070063054,Marzyeh Ghassemi,US
A5054425888,Allan Dafoe,GB
A5062949033,Yoram Bachrach,GB
A5000711679,Gillian K. Hadfield,CA
A5105978897,Kate Larson,CA
A5051619646,Thore Graepel,GB
A5110229757,Panagiotis Metaxas,US
A5051285901,Kily Wong,US
A5063825876,Laura Zeng,US
A5047121608,Megan O'Keefe,US
A5031755683,Samantha Finn,US
A5068204319,Shibani Santurkar,
A5067413576,Cinoo Lee,
A5023381858,Edward Cutrell,
A5113495491,Ashutosh Garg,US
A5028971011,Michael Shwe,US
A5025124149,Blackford Middleton,
A5016386034,David Heckerman,
A5010827397,Harold P. Lehmann,
A5039985406,Gregory F. Cooper,
A5002107058,A. Garg,US
A5103485800,Daniel C. Medina,US
A5033935340,Nobuyuki Hanaki,JP
A5002658393,Alexander Peterhansl,US
A5103467788,Tessa Lau,US
A5032466125,S.S. Keerthi,US
A5062775090,Ed Cutrell,
A5100378605,Jing Wang,US
A5019251758,Paul Dagum,US
A5008597753,Adam Galper,US
A5009742683,Jessica Chung,US
A5006565592,C.-P. Foo,US
A5039133265,Michael Cafarella,US
A5030213540,Dan Bohus,US
A5043450042,Doug Downey,US
A5038410145,Dan Liebling,US
A5003213649,Talayeh Aledavood,FI
A5063166187,Sam G. B. Roberts,GB
A5078285171,Clayton J. Hutto,US
A5103495710,Sarita Yardi,US
A5023355608,Tim Paek,US
A5066926540,Duncan S. Callaway,
A5080833581,M.E.J. Newman,
A5091245588,Poh Lin Tan,SG
A5104029561,S. Philip Morgan,US
A5101933711,Ashish Kapoor,US
A5065644953,Bongshin Lee,US
A5040526518,Desney Tan,US
A5054624773,Motahhare Eslami,US
A5064496195,Kristen Vaccaro,US
A5113512998,Min Kyung Lee,US
A5037134085,Amit Elazari Bar On,US
A5091139670,John Paparrizos,US
A5083103290,Carolyn E. Whitlock,US
A5009660759,Dafna Shahaf,US
A5090739892,Carlos Guestrin,US
A5091599934,Mohsen Bayati,US
A5042816355,Mark Braverman,US
A5111582086,Michael Gillam,US
A5044729998,Karen M. Mack,US
A5110175910,George Ruiz,US
A5022328965,Mark Stafford‐Smith,US
A5056449142,Patricia Derler,US
A5080042319,Stavros Tripakis,US
A5065527926,Martin Törngren,SE
A5077705733,Yongshao Ruan,US
A5069030030,Carla P. Gomes,US
A5105508446,Henry Kautz,US
A5108339374,Bart Selman,US
A5111904945,David Maxwell Chickering,US
A5103163280,Andrew Mao,US
A5011045460,Chaitrali Gandhi,US
A5061938809,Matthew Wortley Mustelier,US
A5100738419,Yiling Chen,US
A5015152188,Megan E. Schwamb,
A5059944566,Chris Lintott,GB
A5046272347,Arfon M. Smith,
A5004258058,Sascha Rothe,
A5062587302,Jonathan Mallinson,
A5046542764,Eric Malmi,
A5110468664,Sebastian Krause,
A5080125160,Aliaksei Severyn,
A5006237435,Hossein Estiri,US
A5059563468,Cynthia Andrews,US
A5001791116,Elodie S. Fichet,US
A5101185389,Yuwei Ding,US
A5045494255,Kate Starbird,US
A5034153283,Spyridon Spyratos,
A5103613834,Vespe Michele,
A5103080414,Fabrizio Natale,
A5004896252,Rango Marzia,
A5013750306,Geoffrey S. Holtzman,US
A5110862612,S.M. Anderson,US
A5042805137,William Cai,US
A5073818477,Michele Vespe,IT
A5109962875,Lyndon Kennedy,US
A5079207566,Bryan Wilder,US
A5081476701,Adam Sadilek,US
A5016857497,John Krumm,US
A5092810091,Miguel Rivera-Lanas,US
A5011195481,Manoel Horta Ribeiro,CH
A5040949100,Saffron Huang,US
A5020987927,Divya Siddarth,US
A5047846683,Liane Lovitt,US
A5058639265,Thomas I. Liao,US
A5081558429,Alex Tamkin,US
A5006294201,Deep Ganguli,US
A5027643795,M. A. Shwe,
A5046384931,H. P. Lehmann,
A5072574821,G. F. Cooper,
A5053497867,Paul Koch,US
A5007677473,Carl Kadie,US
A5047923710,Andy Jacobs,US
A5023749345,Dunia López-Pintado,ES
A5020004423,Tony Bergstrom,US
A5048360391,Kyratso George Karahalios,US
A5056266127,Ryan M. Acton,US
A5026794270,Johnson Apacible,
A5056204400,Raman Sarin,
A5047430406,Lin Liao,
A5050568895,Marc-Allen Cartright,US
A5030732784,Shuo Chang,US
A5103554636,Vikas Kumar,US
A5058856783,Loren Terveen,US
A5104057887,G. Payling Wright,US
A5033806050,Yonas Mitike Kassa,ES
A5102023207,√Ångel Cuevas,ES
A5070487234,Rubén Cuevas,ES
A5088006907,Ahmer Arif,US
A5042790746,Kelley Shanahan,US
A5043342491,Fang-Ju Chou,US
A5030972813,Yoanna Dosouto,US
A5030996651,Fabio Cremona,US
A5019424497,Marten Lohstroh,US
A5073873489,David Broman,SE
A5088736671,Michael Masin,IL
A5062957860,Leo G Stewart,US
A5052493051,A. Conrad Nied,US
A5058713747,Catherine Grevet,US
A5046491870,Ilge Akkaya,US
A5080329770,Shuhei Emoto,JP
A5058404777,I.C.A.Oyera A.L. Edwards,US
A5010833575,Jim Maddock,US
A5061091966,Sindhuja Narasimhan,US
A5014063224,Alexis Hope,US
A5050163961,Catherine D’Ignazio,US
A5062502167,Josephine Hoy,US
A5070713087,Rebecca Michelson,US
A5038271432,Jennifer Roberts,US
A5066556110,Kate Krontiris,SL
A5049679668,Ethan Zuckerman,US
A5086068043,Robert Mankoff,US
A5017184023,Filipe Nunes Ribeiro,BR
A5055555622,Guillermo Carrascón,US
A5028901479,Ugofilippo Basellini,DE
A5070069894,Diego Alburez‐Gutierrez,DE
A5004892784,Emanuele Del Fava,DE
A5028327260,Daniela Perrotta,DE
A5024491455,Marco Bonetti,IT
A5000465689,Carlo Giovanni Camarda,FR
A5102867344,Li Zeng,US
A5078010312,Sahil Singla,US
A5101671828,Shital Shah,GB
A5027017695,Harmanpreet Kaur,US
A5064931337,Eytan Adar,US
A5041711564,Lucas G. Drouhot,NL
A5084167541,Emanuel Deutschmann,DE
A5076225305,Carolina V. Zuccotti,ES
A5024537982,Irene V. Pasquetto,US
A5076021360,Shubham Atreja,US
A5100454188,Jie Liu,US
A5078022728,Ilya Kolmanovsky,US
A5043022150,Kok Tin Tan,US
A5015598195,Benny Davidovitch,US
A5083316408,Howard A. Stone,US
A5087710258,Curtis P. Langlotz,US
A5009770702,Dennis S. Bernstein,US
A5004575044,Gabriella Vaglica,IT
A5016268748,Fabrizio Lillo,IT
A5068695616,Rosario N. Mantegna,IT
A5076189854,Michael S. Bernstein,US
A5103329632,Greg Smith,US
A5001721758,Helin Dutağacı,TR
A5018114635,Bülent Sankur,TR
A5108370903,Daniel S. Weld,US
A5049173646,Lydia B. Chilton,US
A5060819264,Raphael Hoffmann,US
A5088048673,Mitchell Koch,US
A5014792235,Christopher H. Lin,US
A5011090827,Carl P. Schmertmann,
A5028165929,Joshua R. Goldstein,
A5024142629,Mikko Myrskylä,
A5037549923,Erhardt Graeff,US
A5021024536,Matt Stempeck,
A5047566695,Partha Kanuparthy,US
A5029708595,Kira Radinsky,IL
A5019716296,Krysta M. Svore,US
A5088114671,Milad Shokouhi,GB
A5054305839,Alex Bocharov,US
A5045349970,Christina A. Masden,US
A5090560893,Rebecca E. Grinter,US
A5074830740,W. Keith Edwards,US
A5033002082,Chit Wei Saw,US
A5070511738,Claire Cardie,US
A5110441529,Fanny A. Kluge,DE
A5001732267,Elke Loichinger,AT
A5033856056,Tobias Vogt,DE
A5111699918,P. Murali Doraiswamy,US
A5058412746,Jamie M. Zeitzer,US
A5055037967,Jenna Wiens,US
A5007282049,John V. Guttag,US
A5030201679,Monica Alexander,US
A5045686484,Magali Barbiéri,FR
A5025403362,Lee Fiorio,US
