id,publication_year,cited_by_count,author_ids
https://openalex.org/W2115213191,2000,1590,"['A5013727792', 'A5046823814', 'A5007176508']"
https://openalex.org/W91442942,2011,1075,"['A5007374520', 'A5073180325', 'A5020318194', 'A5039841997', 'A5021346979', 'A5011228873']"
https://openalex.org/W2087936817,2014,1039,"['A5075165921', 'A5072871852', 'A5007176508']"
https://openalex.org/W2084938591,2013,1018,"['A5009970175', 'A5011228873', 'A5046546654', 'A5021346979']"
https://openalex.org/W2970785670,2016,944,"['A5030852680', 'A5054478253']"
https://openalex.org/W2160947254,1997,926,"['A5070348998', 'A5007176508']"
https://openalex.org/W2595521492,2017,727,"['A5031461158', 'A5078699564', 'A5050099046', 'A5021346979', 'A5011228873']"
https://openalex.org/W2121319388,2011,643,"['A5054478253', 'A5030852680']"
https://openalex.org/W1562462135,2001,640,"['A5102851268', 'A5020224649', 'A5007176508', 'A5002202464', 'A5081302896', 'A5024300858', 'A5052387000']"
https://openalex.org/W2019920685,2013,637,"['A5088509282', 'A5079161259', 'A5042731872']"
https://openalex.org/W2062104878,2000,624,"['A5105528213', 'A5068077704', 'A5007176508']"
https://openalex.org/W2072606289,2012,599,"['A5009970175', 'A5011228873', 'A5046546654', 'A5021346979']"
https://openalex.org/W2538660910,2011,584,"['A5007374520', 'A5039841997', 'A5073180325', 'A5011228873', 'A5021346979']"
https://openalex.org/W3102867977,2018,567,"['A5063327692', 'A5056583184', 'A5031461158', 'A5054574752', 'A5011228873', 'A5021346979']"
https://openalex.org/W2039005177,1986,561,['A5007176508']
https://openalex.org/W4312820073,2021,555,"['A5007374520', 'A5073180325', 'A5020318194', 'A5039841997', 'A5021346979', 'A5011228873']"
https://openalex.org/W1578207609,2014,553,['A5007176508']
https://openalex.org/W202178741,2021,553,"['A5073180325', 'A5007374520', 'A5054721267', 'A5039841997', 'A5011228873', 'A5021346979']"
https://openalex.org/W2100974526,2011,529,"['A5073180325', 'A5007374520', 'A5054721267', 'A5039841997', 'A5046782003', 'A5011228873', 'A5021346979']"
https://openalex.org/W2750144484,2017,516,"['A5048877432', 'A5013727792', 'A5112523317', 'A5007176508', 'A5052308997']"
https://openalex.org/W2171634212,2009,505,"['A5111940488', 'A5007176508']"
https://openalex.org/W3098249847,2016,505,"['A5050099046', 'A5031461158', 'A5078699564', 'A5011228873', 'A5021346979']"
https://openalex.org/W2098166026,2011,472,"['A5048232579', 'A5100721259', 'A5070667310', 'A5087912116', 'A5007176508']"
https://openalex.org/W2106308174,1995,465,"['A5042663603', 'A5007176508']"
https://openalex.org/W2150327087,2008,423,"['A5103033624', 'A5063502960', 'A5051006703', 'A5062431621', 'A5113121922', 'A5007176508']"
https://openalex.org/W4244928213,2009,418,"['A5111940488', 'A5007176508']"
https://openalex.org/W2135192052,2000,414,['A5007176508']
https://openalex.org/W3147976114,2008,407,['A5007176508']
https://openalex.org/W2129666524,1984,376,['A5007176508']
https://openalex.org/W2171817276,2015,376,"['A5046684626', 'A5078699564', 'A5048471401', 'A5011228873']"
https://openalex.org/W2178278515,1991,355,"['A5007176508', 'A5022601229']"
https://openalex.org/W4249304898,2008,338,['A5007176508']
https://openalex.org/W2076863867,1982,311,"['A5014750352', 'A5007176508']"
https://openalex.org/W3099737066,2012,306,"['A5007374520', 'A5039841997', 'A5011228873', 'A5021346979']"
https://openalex.org/W163418743,2013,299,"['A5078253058', 'A5041269206', 'A5024419925', 'A5007176508']"
https://openalex.org/W2052644524,2014,274,"['A5030852680', 'A5054478253', 'A5077561974']"
https://openalex.org/W2963062084,2017,264,"['A5031461158', 'A5078699564', 'A5050099046', 'A5021346979', 'A5011228873']"
https://openalex.org/W3003606046,2020,264,"['A5006314379', 'A5017914184', 'A5068556395']"
https://openalex.org/W2041161771,2010,257,"['A5073180325', 'A5053938061', 'A5011228873', 'A5021346979', 'A5046546654']"
https://openalex.org/W1578902217,2011,255,"['A5067087157', 'A5100721259', 'A5009232244', 'A5017095669', 'A5009434750', 'A5066060283', 'A5007176508']"
https://openalex.org/W2739215991,2017,252,"['A5063327692', 'A5056583184', 'A5031461158', 'A5011228873', 'A5021346979']"
https://openalex.org/W2784117065,2018,245,"['A5063327692', 'A5077072350', 'A5016893860', 'A5054619352', 'A5011228873', 'A5021346979', 'A5056583184']"
https://openalex.org/W2296706733,2016,228,"['A5063327692', 'A5056583184', 'A5011228873', 'A5021346979']"
https://openalex.org/W2188672152,2014,212,"['A5051563238', 'A5079593682', 'A5066450158', 'A5076132658', 'A5020685414', 'A5004283810', 'A5011228873']"
https://openalex.org/W2099141993,2013,210,"['A5100721253', 'A5052965447', 'A5019813501', 'A5017095669', 'A5007176508']"
https://openalex.org/W3008333610,2020,210,"['A5025218700', 'A5051095866']"
https://openalex.org/W2165066692,2013,205,"['A5007374520', 'A5078699564', 'A5021346979', 'A5011228873']"
https://openalex.org/W2907352650,2019,202,"['A5054574752', 'A5031461158', 'A5050099046', 'A5078699564', 'A5011228873', 'A5021346979']"
https://openalex.org/W2167366384,2015,190,"['A5101884415', 'A5028367820', 'A5011228873', 'A5021346979']"
https://openalex.org/W3105992983,2018,176,"['A5056583184', 'A5016767305', 'A5021346979', 'A5011228873']"
https://openalex.org/W4224979504,2022,176,"['A5013385420', 'A5037994930', 'A5070356107', 'A5054574752', 'A5011228873', 'A5021346979', 'A5031312546']"
https://openalex.org/W2344991558,2016,174,"['A5023810719', 'A5025218700', 'A5051095866', 'A5042631896']"
https://openalex.org/W3186027345,2021,164,"['A5088539840', 'A5014881285', 'A5101579932', 'A5007176508']"
https://openalex.org/W3101288630,2020,152,"['A5046036512', 'A5101932477', 'A5059015074', 'A5056583184', 'A5011228873', 'A5021346979']"
https://openalex.org/W4388938686,2023,116,"['A5011899466', 'A5054478253']"
https://openalex.org/W4205699482,2022,90,"['A5033831688', 'A5112865513', 'A5072330860']"
https://openalex.org/W4205709140,2022,73,"['A5041336256', 'A5089055856', 'A5057292858', 'A5073702596']"
https://openalex.org/W4308522442,2022,73,"['A5006314379', 'A5006511244', 'A5017914184', 'A5068556395']"
https://openalex.org/W4381613464,2023,66,"['A5025069859', 'A5084267145', 'A5009738158', 'A5036057602', 'A5014031647', 'A5026625771']"
https://openalex.org/W4319334192,2023,65,"['A5006314379', 'A5008439962', 'A5017914184', 'A5068556395', 'A5026949484', 'A5032408800', 'A5037475402']"
https://openalex.org/W4387952963,2023,53,"['A5033831688', 'A5012407920']"
https://openalex.org/W4377225348,2023,42,"['A5073765948', 'A5103118624', 'A5022017615', 'A5089691952', 'A5007176508']"
https://openalex.org/W4391322710,2024,36,"['A5031514121', 'A5003587835', 'A5017914184']"
https://openalex.org/W2130506643,2002,357,"['A5029105520', 'A5007176508']"
https://openalex.org/W3121820606,2007,290,"['A5058593348', 'A5007176508']"
https://openalex.org/W2143784448,2002,272,"['A5083027866', 'A5089286955', 'A5007176508']"
https://openalex.org/W2115943089,2000,258,"['A5007176508', 'A5086291379']"
https://openalex.org/W2098790470,2002,252,"['A5070348998', 'A5007176508']"
https://openalex.org/W2022924690,1992,250,"['A5044181099', 'A5007176508', 'A5110520108']"
https://openalex.org/W1971259318,1992,240,"['A5101672405', 'A5007176508']"
https://openalex.org/W2102188949,1999,234,"['A5013727792', 'A5046823814', 'A5007176508']"
https://openalex.org/W1948162158,2002,223,"['A5068077704', 'A5007176508']"
https://openalex.org/W2090252063,2008,208,"['A5051006703', 'A5042273441', 'A5112666355', 'A5007176508']"
https://openalex.org/W4235517609,1997,207,"['A5045801671', 'A5007176508']"
https://openalex.org/W2148108980,2004,206,"['A5046665314', 'A5007176508']"
https://openalex.org/W2121936028,2002,200,"['A5013727792', 'A5007176508', 'A5019595239']"
https://openalex.org/W176496883,1996,191,"['A5021989698', 'A5007176508']"
https://openalex.org/W4300610126,2013,187,"['A5011899466', 'A5054478253']"
https://openalex.org/W2001942665,1990,182,['A5007176508']
https://openalex.org/W1493363822,2008,177,['A5007176508']
https://openalex.org/W2130815877,2012,174,"['A5082391569', 'A5048877432', 'A5048232579', 'A5110228068', 'A5027171279', 'A5007176508']"
https://openalex.org/W2703096805,2017,165,"['A5100766387', 'A5028367820', 'A5070491230', 'A5011228873', 'A5021346979']"
https://openalex.org/W2326922198,2015,161,"['A5025218700', 'A5042631896', 'A5027110040', 'A5051095866']"
https://openalex.org/W2605108175,2017,152,"['A5072690374', 'A5005932872', 'A5007176508']"
https://openalex.org/W2028993035,2013,148,"['A5007374520', 'A5050099046', 'A5078699564', 'A5081241112', 'A5021346979', 'A5011228873']"
https://openalex.org/W1507031434,2008,143,"['A5030027972', 'A5063502960', 'A5017393131', 'A5038255653', 'A5007176508']"
https://openalex.org/W1984884741,2010,140,"['A5088509282', 'A5079161259', 'A5042731872']"
https://openalex.org/W4301422020,2015,140,"['A5011899466', 'A5054478253']"
https://openalex.org/W2166330262,2013,139,"['A5103810699', 'A5073180325', 'A5031799782', 'A5039841997', 'A5084282503', 'A5022272025', 'A5036258938', 'A5021346979', 'A5011228873']"
https://openalex.org/W2114026225,2012,138,"['A5051006703', 'A5044137163', 'A5103033624', 'A5032058863', 'A5007176508']"
https://openalex.org/W2127160125,2013,138,"['A5033831688', 'A5047344016', 'A5010908695', 'A5018037817']"
https://openalex.org/W2001081968,2011,129,"['A5047724274', 'A5048877432', 'A5007176508']"
https://openalex.org/W3103643558,2016,129,"['A5078699564', 'A5100628305', 'A5031461158', 'A5011228873', 'A5101715504']"
https://openalex.org/W2063626260,2013,127,"['A5101787543', 'A5101882945', 'A5108688680', 'A5011228873', 'A5021346979']"
https://openalex.org/W2605286186,2017,127,"['A5031461158', 'A5078699564', 'A5021346979', 'A5011228873']"
https://openalex.org/W3105617092,2015,126,"['A5056583184', 'A5011228873', 'A5021346979']"
https://openalex.org/W2991401196,2019,125,"['A5041336256', 'A5089055856', 'A5100447536', 'A5081956768']"
https://openalex.org/W2896295631,2019,114,['A5033831688']
https://openalex.org/W1951757437,2015,111,"['A5003031572', 'A5048877432', 'A5082391569', 'A5112523317', 'A5013727792', 'A5110228068', 'A5007176508']"
https://openalex.org/W3002706545,2019,109,['A5033831688']
https://openalex.org/W2902378118,2019,104,"['A5079154791', 'A5058939619', 'A5037708423']"
https://openalex.org/W2964092925,2017,103,"['A5004318489', 'A5011228873', 'A5021346979', 'A5056583184']"
https://openalex.org/W2113063644,2014,102,"['A5078253058', 'A5074995400', 'A5075956753', 'A5007176508', 'A5015080044']"
https://openalex.org/W2967870496,2019,98,"['A5001715660', 'A5046771809', 'A5104111272', 'A5007176508']"
https://openalex.org/W3080293527,2021,92,"['A5006314379', 'A5026949484', 'A5068556395', 'A5017914184', 'A5008439962']"
https://openalex.org/W2298588541,2016,86,"['A5048877432', 'A5082391569', 'A5075956753', 'A5110228068', 'A5007176508']"
https://openalex.org/W2810161095,2018,86,"['A5038981063', 'A5090133007', 'A5089055856']"
https://openalex.org/W3134165704,2021,85,"['A5048877432', 'A5013727792', 'A5007176508']"
https://openalex.org/W3162116403,2021,78,"['A5049365731', 'A5025218700', 'A5057733690', 'A5003282344', 'A5003101081', 'A5051095866']"
https://openalex.org/W3103204080,2020,77,"['A5089055856', 'A5029348961', 'A5081956768']"
https://openalex.org/W4241480561,2019,76,"['A5006314379', 'A5017914184', 'A5068556395']"
https://openalex.org/W2473006944,2021,70,"['A5078699564', 'A5031461158', 'A5021346979', 'A5011228873']"
https://openalex.org/W3160337327,2021,61,"['A5080210949', 'A5084707282', 'A5063730953', 'A5033831688']"
https://openalex.org/W3200746061,2021,56,"['A5006314379', 'A5026949484', 'A5017914184', 'A5090637102', 'A5008439962', 'A5077163579', 'A5068556395']"
https://openalex.org/W4221025338,2022,55,"['A5031514121', 'A5052195406', 'A5055444532']"
https://openalex.org/W4321219430,2023,37,"['A5112865513', 'A5033831688']"
https://openalex.org/W4386609747,2023,34,"['A5041336256', 'A5089055856', 'A5073702596']"
https://openalex.org/W4387012799,2023,28,"['A5014437029', 'A5063612283', 'A5012811021', 'A5031514121', 'A5084395089', 'A5017914184']"
https://openalex.org/W4322421449,2023,22,"['A5108052411', 'A5067953991', 'A5031279419', 'A5086453253']"
https://openalex.org/W2145757385,1992,145,"['A5044181099', 'A5007176508', 'A5110520108']"
https://openalex.org/W2165925342,2006,142,"['A5053938061', 'A5011228873', 'A5021346979', 'A5046546654']"
https://openalex.org/W2153521483,2002,140,"['A5029105520', 'A5007176508']"
https://openalex.org/W2031375826,1996,138,"['A5055068182', 'A5007176508']"
https://openalex.org/W2051839631,2000,137,"['A5057977875', 'A5069264300', 'A5011228873', 'A5076985100', 'A5103065585']"
https://openalex.org/W3151335401,1994,137,"['A5070348998', 'A5007176508']"
https://openalex.org/W2124595358,2000,136,"['A5013727792', 'A5007176508', 'A5019595239']"
https://openalex.org/W2118407121,2008,135,"['A5075533617', 'A5016033078', 'A5108187466', 'A5007176508']"
https://openalex.org/W1969132943,2002,128,"['A5109203386', 'A5007176508']"
https://openalex.org/W2124334401,2008,119,"['A5051006703', 'A5042273441', 'A5112666355', 'A5007176508']"
https://openalex.org/W2296594304,2009,110,"['A5103033624', 'A5028276052', 'A5007176508']"
https://openalex.org/W2064731085,2010,105,"['A5066060283', 'A5111666319', 'A5013670125', 'A5007176508']"
https://openalex.org/W2015087122,2009,97,"['A5030951161', 'A5011228873', 'A5021346979']"
https://openalex.org/W1983627891,2013,95,"['A5019813501', 'A5044014333', 'A5017095669', 'A5007176508', 'A5088539840']"
https://openalex.org/W2539690336,2011,88,"['A5113372108', 'A5087912116', 'A5048232579', 'A5100721259', 'A5007176508']"
https://openalex.org/W2011349956,2013,85,"['A5002047466', 'A5009232244', 'A5007176508']"
https://openalex.org/W3098780114,2014,85,"['A5031461158', 'A5078699564', 'A5108105534', 'A5021346979', 'A5011228873']"
https://openalex.org/W2003902966,2014,84,"['A5033831688', 'A5018037817']"
https://openalex.org/W2558450723,2016,82,"['A5054916490', 'A5033831688']"
https://openalex.org/W1977332720,2012,79,"['A5033831688', 'A5027659421', 'A5088882770']"
https://openalex.org/W2886256382,2018,76,"['A5101884415', 'A5002597222', 'A5011228873', 'A5021346979']"
https://openalex.org/W1896975452,2015,75,"['A5079161259', 'A5045691648']"
https://openalex.org/W2817453410,2018,75,"['A5030852680', 'A5054478253', 'A5005537718']"
https://openalex.org/W2130261265,2014,74,"['A5041695925', 'A5063502960', 'A5007176508', 'A5010828486', 'A5013670125']"
https://openalex.org/W2329258917,2016,73,"['A5003031572', 'A5048877432', 'A5057136388', 'A5051374361', 'A5110228068', 'A5007176508']"
https://openalex.org/W1939085594,2016,72,"['A5089055856', 'A5038981063']"
https://openalex.org/W2068689371,2014,72,"['A5075956753', 'A5011229206', 'A5048877432', 'A5007176508']"
https://openalex.org/W2968073071,2019,71,"['A5019984358', 'A5058939619']"
https://openalex.org/W1181448101,2015,70,"['A5011229206', 'A5084485442', 'A5007176508']"
https://openalex.org/W1657305500,2015,70,"['A5089055856', 'A5038981063']"
https://openalex.org/W2950359997,2014,70,"['A5003031572', 'A5048877432', 'A5082391569', 'A5013727792', 'A5110228068', 'A5007176508']"
https://openalex.org/W2040472159,2014,67,"['A5027659421', 'A5033831688', 'A5109840817']"
https://openalex.org/W2963718755,2019,65,"['A5071122166', 'A5035791917', 'A5046689828', 'A5007176508']"
https://openalex.org/W2614916965,2017,63,"['A5081956768', 'A5089055856', 'A5029348961', 'A5111386313']"
https://openalex.org/W2890763058,2018,62,"['A5033484534', 'A5103084598', 'A5058826186', 'A5075852205', 'A5025218700', 'A5024451217', 'A5051095866']"
https://openalex.org/W3098101451,2020,59,"['A5090663249', 'A5011228873', 'A5021346979']"
https://openalex.org/W2983866647,2019,54,"['A5053599373', 'A5033831688', 'A5084496542']"
https://openalex.org/W3041035410,2020,52,"['A5101579932', 'A5040369194', 'A5000868394', 'A5088539840', 'A5048877432', 'A5084485442', 'A5072930694', 'A5034827139', 'A5007176508']"
https://openalex.org/W4320006877,2021,48,"['A5112865513', 'A5003904836', 'A5033831688']"
https://openalex.org/W3177315891,2021,47,"['A5079161259', 'A5079952100', 'A5088509282']"
https://openalex.org/W3084214243,2021,44,"['A5025218700', 'A5000361569', 'A5022827102', 'A5017619946', 'A5051095866']"
https://openalex.org/W3136588178,2021,41,"['A5057243118', 'A5075956753', 'A5077079119', 'A5071093940', 'A5007176508']"
https://openalex.org/W4282976643,2022,34,"['A5004297349', 'A5058939619', 'A5025609075']"
https://openalex.org/W3042669477,2022,32,"['A5089504371', 'A5077658835', 'A5011228873', 'A5021346979', 'A5056583184', 'A5010924288']"
https://openalex.org/W4220875438,2022,27,"['A5064588407', 'A5054933332', 'A5101413310', 'A5100698498', 'A5058939619', 'A5048158777']"
https://openalex.org/W4323818571,2023,20,"['A5090329397', 'A5039276197', 'A5055389084', 'A5074719388', 'A5100403456', 'A5007176508', 'A5088539840']"
https://openalex.org/W4323313091,2023,18,"['A5028748887', 'A5043488321', 'A5012806143', 'A5001708606']"
https://openalex.org/W4377261825,2023,17,"['A5101887015', 'A5048088355', 'A5070251006', 'A5083334761']"
https://openalex.org/W4377107229,2023,16,"['A5101007363', 'A5007176508', 'A5088539840']"
https://openalex.org/W2567286562,2002,127,"['A5022601229', 'A5007176508']"
https://openalex.org/W2058282129,1996,122,"['A5029105520', 'A5070348998', 'A5007176508']"
https://openalex.org/W2549144280,2002,116,"['A5069161059', 'A5044820831', 'A5007176508']"
https://openalex.org/W2046931544,1991,115,"['A5042663603', 'A5007176508']"
https://openalex.org/W2150480454,2005,109,['A5007176508']
https://openalex.org/W2000293169,2004,102,"['A5046665314', 'A5007176508']"
https://openalex.org/W2250911494,2002,102,"['A5049739048', 'A5007176508']"
